GeneSym	17-002	17-006	17-019	17-023	17-026	17-027	17-030	17-034	17-040	17-041	17-042	17-043	17-045	17-047	17-054	17-055	17-057	17-058	17-060	17-061
HS.553161	23.58830748	27.09585	23.75237713	38.31931855	28.4429658	26.72281342	23.75237713	31.12495832	23.75237713	25.28132198	22.94328397	27.6651914	21.11212657	29.04061297	22.16175149	23.26356028	27.28431654	32	27.09585	32.44670335
HS.553187	22.16175149	20.82146969	21.11212657	28.8400148	24.42014734	24.5900029	22.94328397	25.99207668	21.85664411	23.91758798	22.16175149	22.00866909	20.2521055	24.42014734	20.11221399	21.85664411	23.91758798	20.11221399	23.75237713	21.11212657
HS.553217	38.8542363	25.8125363	21.40684088	35.01739844	26.17286587	26.90868529	21.11212657	19.8353232	20.96629446	19.97328878	40.50421101	23.26356028	25.28132198	22.47111801	24.7610399	20.11221399	22.94328397	27.09585	21.55573723	23.10286713
HS.553231	23.42537114	30.48441594	23.26356028	35.01739844	29.04061297	24.08394796	28.05138308	21.40684088	29.65081798	27.47409397	22.47111801	30.06472797	28.64080227	29.65081798	29.44600482	31.77895985	25.10669113	24.7610399	28.05138308	32.2225776
HS.553278	22.00866909	25.28132198	23.75237713	25.99207668	19.56224444	20.39297004	20.2521055	26.17286587	21.25897303	22.627417	21.25897303	20.11221399	24.5900029	22.94328397	21.70566924	21.25897303	21.85664411	23.26356028	35.26096371	24.25146506
HS.553290	23.91758798	35.26096371	23.42537114	22.94328397	22.627417	22.00866909	21.25897303	29.44600482	31.12495832	22.627417	42.22425314	25.45716748	22.94328397	27.28431654	31.55944654	26.72281342	23.10286713	29.65081798	34.53530357	29.65081798
HS.553291	24.25146506	27.85761803	33.59093388	29.65081798	32.67238802	20.96629446	25.28132198	32.2225776	32.44670335	26.53822547	36.25228433	25.63423608	22.47111801	25.10669113	28.05138308	32.89964245	22.00866909	25.10669113	24.08394796	33.59093388
HS.553301	106.1529019	80.44885597	347.2907078	184.822937	250.7315962	187.4029691	116.1624519	144.007486	177.2940119	138.1412143	105.4196502	121.0953788	127.1158394	83.28587875	170.0717842	152.2185107	199.4661324	128.8903104	65.79928491	176.0693527
HS.553310	27.28431654	23.75237713	25.99207668	19.97328878	20.39297004	22.47111801	24.08394796	25.63423608	19.29292524	28.8400148	27.6651914	24.08394796	34.2967508	29.44600482	24.42014734	29.24260641	22.31589866	22.47111801	30.48441594	23.10286713
HS.553349	21.11212657	21.40684088	26.35491255	24.42014734	22.78480313	20.11221399	20.2521055	19.42711815	21.40684088	23.75237713	19.56224444	20.2521055	26.72281342	20.67764529	20.39297004	21.85664411	21.55573723	20.39297004	22.94328397	24.7610399
HS.553351	28.8400148	21.70566924	23.58830748	20.96629446	23.58830748	23.10286713	22.16175149	24.25146506	22.31589866	22.47111801	21.11212657	24.08394796	19.8353232	20.11221399	33.35890435	20.82146969	23.26356028	21.11212657	21.40684088	22.16175149
HS.553431	29.24260641	24.7610399	22.00866909	19.56224444	22.47111801	21.70566924	23.75237713	21.11212657	22.00866909	22.627417	25.63423608	26.17286587	21.40684088	24.5900029	20.96629446	20.53481436	21.40684088	21.25897303	23.75237713	20.2521055
HS.553450	23.10286713	20.53481436	19.69831061	23.26356028	26.90868529	20.11221399	22.627417	20.67764529	28.64080227	22.47111801	23.42537114	21.11212657	21.25897303	20.11221399	22.31589866	23.58830748	25.10669113	20.67764529	21.40684088	24.42014734
HS.554039	23.10286713	23.26356028	23.91758798	20.11221399	27.6651914	21.40684088	20.39297004	23.42537114	29.44600482	25.8125363	21.40684088	20.82146969	20.67764529	22.47111801	27.6651914	21.11212657	26.90868529	26.72281342	20.67764529	20.82146969
HS.554051	21.11212657	22.78480313	21.11212657	20.82146969	27.6651914	20.2521055	20.2521055	21.25897303	22.16175149	27.85761803	26.53822547	20.96629446	20.11221399	22.627417	19.97328878	20.67764529	20.96629446	23.58830748	21.40684088	22.94328397
HS.554056	20.96629446	24.93326655	22.31589866	24.93326655	29.85705573	22.31589866	20.53481436	21.55573723	22.78480313	22.627417	26.72281342	22.16175149	21.40684088	22.627417	22.78480313	22.627417	22.78480313	23.58830748	21.11212657	22.00866909
HS.554066	20.2521055	20.82146969	21.40684088	20.96629446	27.85761803	22.00866909	20.53481436	19.56224444	20.96629446	19.69831061	23.10286713	23.10286713	20.39297004	20.67764529	19.8353232	21.70566924	23.26356028	21.25897303	21.11212657	21.11212657
HS.554075	20.2521055	27.47409397	24.25146506	28.4429658	23.75237713	20.96629446	28.05138308	19.69831061	21.55573723	24.93326655	35.01739844	27.85761803	20.39297004	23.58830748	26.35491255	19.97328878	24.42014734	20.2521055	22.16175149	25.63423608
HS.554084	26.90868529	24.42014734	25.10669113	22.47111801	23.10286713	23.10286713	22.94328397	24.25146506	26.90868529	24.25146506	32.2225776	24.93326655	20.67764529	20.96629446	26.53822547	24.5900029	25.8125363	24.93326655	25.99207668	27.6651914
HS.554169	24.42014734	22.31589866	20.53481436	19.56224444	22.16175149	20.67764529	32.44670335	26.72281342	28.24649588	21.85664411	22.00866909	20.82146969	19.97328878	25.28132198	21.40684088	22.47111801	24.5900029	21.85664411	20.67764529	23.26356028
HS.554203	48.16789592	27.09585	49.1800058	35.75318842	32	41.93258892	47.17661495	30.06472797	41.35529058	30.48441594	25.45716748	41.06962872	24.5900029	43.71328822	30.69645182	33.8245773	25.8125363	22.31589866	34.53530357	31.77895985
HS.554211	26.35491255	26.35491255	27.28431654	23.75237713	38.58585049	25.28132198	24.42014734	24.42014734	28.24649588	23.75237713	30.69645182	35.01739844	25.99207668	30.90996253	24.7610399	23.10286713	24.08394796	25.99207668	31.77895985	30.90996253
HS.554274	20.53481436	22.00866909	22.94328397	20.96629446	19.97328878	22.00866909	22.00866909	21.40684088	21.70566924	22.16175149	21.11212657	22.47111801	20.2521055	20.39297004	20.53481436	20.96629446	20.67764529	22.16175149	20.39297004	20.39297004
HS.554282	23.26356028	28.64080227	23.26356028	23.26356028	21.70566924	22.31589866	25.10669113	21.55573723	20.82146969	20.2521055	21.11212657	21.85664411	21.85664411	22.31589866	20.82146969	23.42537114	20.82146969	20.82146969	22.94328397	22.00866909
HS.554298	25.8125363	25.99207668	21.40684088	72.00374302	20.82146969	22.627417	40.22442798	19.8353232	27.09585	22.31589866	22.47111801	21.11212657	22.94328397	22.627417	25.10669113	22.94328397	20.53481436	24.7610399	23.10286713	21.40684088
HS.554319	25.28132198	20.53481436	22.00866909	25.10669113	20.11221399	27.6651914	22.78480313	21.85664411	22.31589866	20.53481436	42.22425314	22.16175149	21.85664411	23.75237713	24.42014734	21.70566924	20.82146969	20.67764529	22.16175149	25.8125363
HS.554324	596.3435963	995.9986662	1287.181696	625.9918222	765.3628153	910.1749055	814.6293594	1120.55675	685.0189081	1552.093764	552.5648571	1663.492908	1686.714403	1184.4487	1595.729059	849.2232149	1408.554822	1370.037816	942.2721542	1408.554822
HS.554328	20.82146969	19.97328878	20.11221399	22.78480313	21.55573723	22.47111801	19.15965927	21.25897303	19.42711815	20.53481436	19.69831061	21.11212657	19.97328878	24.42014734	19.8353232	22.00866909	20.2521055	20.67764529	21.25897303	19.42711815
HS.554391	21.11212657	20.96629446	24.42014734	21.25897303	20.67764529	23.26356028	22.00866909	20.53481436	22.78480313	20.11221399	24.25146506	20.11221399	22.00866909	25.99207668	23.75237713	21.40684088	20.39297004	24.42014734	22.31589866	21.70566924
HS.554445	30.48441594	41.93258892	31.55944654	23.26356028	22.78480313	23.10286713	30.90996253	22.78480313	28.05138308	29.24260641	21.85664411	25.45716748	31.77895985	28.8400148	30.2738447	23.75237713	37.01402188	24.08394796	28.4429658	23.75237713
HS.554452	20.53481436	25.8125363	24.25146506	21.11212657	28.64080227	24.5900029	28.05138308	23.10286713	25.99207668	24.93326655	21.70566924	25.45716748	23.58830748	23.26356028	22.78480313	21.85664411	29.85705573	22.47111801	25.99207668	26.35491255
HS.554470	25.28132198	24.25146506	26.53822547	22.31589866	24.25146506	25.28132198	21.55573723	23.42537114	22.31589866	21.11212657	24.42014734	32	21.11212657	27.28431654	22.00866909	24.08394796	24.25146506	32	21.85664411	29.24260641
HS.554478	23.42537114	26.90868529	27.28431654	26.35491255	50.56264396	22.16175149	21.11212657	22.627417	25.99207668	23.75237713	27.85761803	26.90868529	27.6651914	26.90868529	23.91758798	21.25897303	30.69645182	23.26356028	25.28132198	24.42014734
HS.554507	22.78480313	23.58830748	28.8400148	50.56264396	27.09585	26.72281342	22.31589866	27.28431654	24.08394796	21.70566924	37.79176517	20.82146969	20.82146969	24.7610399	20.67764529	28.64080227	22.627417	22.94328397	20.82146969	21.70566924
HS.554537	21.40684088	25.28132198	20.96629446	22.78480313	22.94328397	24.93326655	20.53481436	22.47111801	21.85664411	21.85664411	20.96629446	19.42711815	21.70566924	22.78480313	21.70566924	22.94328397	25.45716748	22.94328397	21.70566924	20.82146969
HS.554567	22.78480313	32.2225776	22.47111801	22.627417	31.12495832	36.00187151	28.8400148	23.10286713	28.24649588	30.2738447	22.31589866	25.28132198	20.11221399	22.627417	20.96629446	23.91758798	27.47409397	22.16175149	32	21.85664411
HS.554587	26.17286587	21.11212657	27.85761803	39.39662123	24.93326655	21.85664411	23.75237713	22.16175149	22.16175149	23.42537114	25.8125363	22.47111801	23.10286713	22.47111801	27.6651914	24.7610399	22.31589866	26.17286587	25.28132198	24.25146506
HS.554595	26.17286587	23.42537114	25.63423608	29.44600482	26.53822547	25.99207668	27.6651914	26.90868529	20.11221399	24.25146506	27.6651914	22.627417	21.55573723	22.47111801	22.78480313	24.93326655	21.55573723	22.47111801	29.04061297	24.08394796
HS.554603	21.70566924	20.39297004	20.53481436	21.70566924	22.00866909	20.2521055	24.5900029	33.35890435	22.627417	22.78480313	21.55573723	29.24260641	24.25146506	24.08394796	24.25146506	25.63423608	24.93326655	23.42537114	24.7610399	22.16175149
HS.554608	18.89588258	32.89964245	21.11212657	19.8353232	22.31589866	21.55573723	20.96629446	28.4429658	20.82146969	21.25897303	32.2225776	25.28132198	46.20573426	22.78480313	22.78480313	37.27147477	22.00866909	26.17286587	29.65081798	29.04061297
HS.554615	23.91758798	24.5900029	20.67764529	26.35491255	26.72281342	21.25897303	24.25146506	24.08394796	25.45716748	23.42537114	22.94328397	21.11212657	22.00866909	23.58830748	23.26356028	22.31589866	24.42014734	36.50443891	27.6651914	21.25897303
HS.554642	20.39297004	23.91758798	22.627417	21.55573723	21.25897303	28.8400148	23.10286713	22.31589866	24.5900029	21.85664411	22.94328397	22.31589866	24.7610399	22.16175149	21.11212657	24.7610399	25.45716748	23.75237713	21.25897303	25.10669113
HS.554667	21.11212657	23.91758798	22.00866909	23.58830748	26.35491255	21.55573723	20.53481436	21.55573723	30.48441594	25.10669113	22.627417	25.99207668	22.00866909	23.42537114	22.47111801	27.09585	23.58830748	26.90868529	32.67238802	24.42014734
HS.554701	31.34144952	26.17286587	24.93326655	23.91758798	20.53481436	20.11221399	23.42537114	22.94328397	21.70566924	27.6651914	23.26356028	22.47111801	22.16175149	28.4429658	22.627417	22.31589866	23.91758798	22.627417	21.40684088	24.08394796
HS.554965	23.10286713	20.39297004	22.16175149	34.2967508	47.50475426	28.8400148	20.82146969	22.00866909	21.85664411	21.85664411	31.34144952	22.31589866	26.72281342	23.10286713	24.5900029	24.42014734	25.28132198	22.47111801	31.55944654	27.09585
HS.555115	21.70566924	20.11221399	27.47409397	23.91758798	22.627417	23.10286713	29.04061297	24.93326655	25.28132198	22.78480313	28.24649588	27.6651914	25.8125363	31.77895985	22.94328397	32.67238802	23.75237713	23.91758798	20.39297004	23.75237713
HS.555126	48.50293013	27.85761803	36.25228433	30.69645182	30.2738447	24.5900029	28.24649588	37.79176517	32.89964245	28.64080227	27.09585	27.47409397	32.44670335	31.55944654	27.28431654	32.2225776	25.28132198	33.59093388	30.2738447	22.78480313
HS.555138	24.7610399	29.85705573	25.10669113	26.53822547	24.42014734	27.6651914	23.10286713	21.25897303	21.55573723	24.25146506	34.2967508	25.99207668	27.6651914	20.96629446	22.31589866	25.63423608	21.40684088	22.16175149	25.45716748	25.45716748
HS.555181	77.7084726	48.50293013	44.63179732	41.93258892	99.04415959	38.58585049	54.56863307	58.08122594	82.71058116	76.6386371	57.28160454	68.5935016	71.50637684	107.6347412	154.3434019	96.33579183	121.9376637	125.3657981	99.04415959	72.50456866
HS.555200	23.42537114	21.25897303	22.31589866	22.31589866	26.35491255	30.90996253	22.16175149	23.91758798	22.627417	27.47409397	26.17286587	20.39297004	21.40684088	24.08394796	25.8125363	24.42014734	22.627417	24.7610399	19.15965927	24.93326655
HS.555208	22.627417	22.00866909	22.627417	23.91758798	28.8400148	30.48441594	22.31589866	25.28132198	24.08394796	25.8125363	22.94328397	20.67764529	24.5900029	23.91758798	25.45716748	25.10669113	29.04061297	24.25146506	23.58830748	23.10286713
HS.555244	32.67238802	24.25146506	24.25146506	21.40684088	24.08394796	28.24649588	22.627417	26.35491255	24.7610399	23.26356028	32.67238802	21.70566924	19.56224444	28.24649588	24.42014734	23.42537114	23.10286713	20.82146969	24.42014734	23.91758798
HS.555247	22.00866909	23.75237713	22.94328397	22.47111801	20.11221399	20.96629446	22.00866909	28.24649588	22.94328397	22.47111801	33.59093388	21.85664411	21.11212657	20.2521055	20.39297004	22.31589866	21.70566924	20.82146969	22.00866909	19.56224444
HS.555252	21.55573723	21.70566924	33.35890435	27.85761803	23.42537114	24.7610399	23.75237713	29.44600482	33.8245773	30.06472797	22.627417	26.53822547	28.4429658	26.35491255	30.06472797	24.25146506	26.72281342	29.85705573	36.75834736	23.26356028
HS.555255	25.8125363	22.00866909	22.31589866	21.85664411	64.4451552	25.45716748	25.10669113	23.75237713	31.55944654	35.01739844	31.34144952	37.27147477	26.72281342	43.11147446	30.90996253	24.42014734	31.77895985	38.05462768	41.35529058	28.24649588
HS.555260	25.28132198	27.85761803	23.58830748	19.97328878	21.85664411	20.67764529	23.42537114	23.10286713	27.47409397	30.90996253	23.42537114	22.31589866	32.67238802	23.58830748	30.48441594	26.53822547	27.85761803	25.63423608	22.31589866	23.58830748
HS.555388	21.25897303	21.40684088	27.47409397	22.16175149	23.10286713	20.67764529	20.11221399	19.56224444	21.70566924	22.47111801	22.78480313	26.90868529	22.31589866	22.16175149	21.70566924	22.31589866	22.31589866	22.16175149	20.53481436	23.58830748
HS.555512	24.25146506	25.10669113	25.10669113	22.627417	25.8125363	27.09585	22.78480313	25.63423608	22.78480313	22.16175149	23.75237713	22.78480313	24.5900029	20.53481436	26.35491255	23.42537114	23.42537114	23.26356028	20.67764529	23.10286713
HS.555574	20.67764529	26.35491255	29.04061297	27.28431654	34.05984584	34.7755156	26.72281342	20.82146969	24.5900029	20.53481436	22.627417	21.25897303	22.78480313	24.08394796	21.85664411	26.35491255	23.26356028	20.39297004	23.58830748	23.91758798
HS.555583	25.99207668	22.16175149	19.97328878	23.26356028	28.4429658	22.627417	21.40684088	23.58830748	20.53481436	21.11212657	20.67764529	20.82146969	21.70566924	24.08394796	26.35491255	22.16175149	21.40684088	22.47111801	34.05984584	25.63423608
HS.555595	23.26356028	23.58830748	25.28132198	23.42537114	22.94328397	23.10286713	22.31589866	21.40684088	20.39297004	23.91758798	30.48441594	24.08394796	26.35491255	33.59093388	23.42537114	20.96629446	22.31589866	24.5900029	24.08394796	22.627417
HS.556018	50.91433496	53.81737058	45.88656794	32	47.50475426	52.70982511	46.52712055	67.18186775	65.34477605	100.4267645	62.68289905	64.4451552	72.00374302	124.4998333	52.34573175	54.56863307	72.50456866	49.8665331	73.00887782	54.94818793
HS.556082	33.8245773	30.48441594	47.17661495	21.11212657	23.10286713	25.99207668	30.48441594	27.85761803	24.5900029	22.47111801	36.25228433	28.05138308	38.31931855	23.26356028	32	22.47111801	32.89964245	30.2738447	25.63423608	25.45716748
HS.556255	26.90868529	31.55944654	23.91758798	25.63423608	23.58830748	36.50443891	25.28132198	25.8125363	35.50622311	31.34144952	33.59093388	33.8245773	25.45716748	22.627417	39.94657756	23.26356028	40.78594007	28.4429658	35.26096371	30.06472797
HS.556368	22.47111801	24.25146506	20.82146969	23.75237713	21.85664411	23.26356028	24.7610399	19.69831061	19.8353232	21.55573723	19.97328878	20.67764529	22.94328397	20.53481436	20.82146969	23.58830748	23.10286713	22.47111801	24.5900029	21.55573723
HS.556708	21.25897303	23.42537114	22.627417	28.64080227	23.75237713	23.75237713	24.08394796	25.63423608	20.11221399	21.25897303	20.67764529	19.97328878	21.11212657	22.94328397	24.5900029	21.40684088	20.96629446	19.8353232	26.53822547	21.85664411
HS.556853	45.56960626	34.2967508	27.6651914	44.63179732	24.5900029	26.90868529	35.01739844	39.94657756	26.72281342	30.06472797	38.8542363	32.89964245	33.8245773	30.69645182	36.25228433	21.11212657	35.26096371	25.63423608	36.50443891	23.75237713
HS.556879	20.53481436	20.96629446	22.94328397	33.35890435	21.25897303	23.58830748	32.67238802	23.58830748	24.08394796	21.25897303	23.75237713	23.42537114	22.16175149	25.28132198	23.91758798	28.24649588	24.08394796	21.11212657	21.55573723	22.31589866
HS.556994	27.85761803	35.50622311	23.58830748	22.16175149	21.11212657	21.40684088	25.45716748	24.7610399	25.28132198	22.94328397	34.53530357	21.55573723	27.85761803	22.31589866	23.10286713	21.11212657	24.42014734	22.47111801	21.70566924	22.94328397
HS.557039	22.627417	27.47409397	27.85761803	22.16175149	22.16175149	22.78480313	25.45716748	22.31589866	21.55573723	20.39297004	19.15965927	21.70566924	21.70566924	22.00866909	24.08394796	25.45716748	24.25146506	20.39297004	22.16175149	23.42537114
HS.557040	22.627417	21.40684088	20.53481436	26.53822547	21.40684088	24.25146506	21.25897303	22.94328397	21.85664411	21.70566924	26.90868529	24.42014734	21.40684088	26.35491255	23.58830748	22.47111801	23.26356028	19.69831061	22.47111801	20.67764529
HS.557218	28.4429658	32.89964245	25.63423608	24.7610399	21.55573723	22.16175149	28.8400148	25.63423608	24.42014734	24.5900029	26.72281342	24.5900029	21.11212657	29.24260641	26.90868529	24.25146506	31.12495832	25.8125363	37.79176517	20.11221399
HS.557356	25.8125363	32.67238802	24.7610399	32.44670335	29.65081798	27.6651914	22.627417	26.90868529	23.75237713	25.63423608	32.44670335	27.47409397	23.91758798	25.28132198	25.28132198	26.17286587	29.85705573	32.67238802	28.4429658	24.5900029
